SCHOOLCODE,SCHOOLNAME,LON,LAT,LEVELTEXT,LEVEL,CLUSTER,WARD,FORTYFORTY,YEAR,ATRISKPCT,ATRISKENROLLMENT,ECEENROLLMENT,ELLENROLLMENT,SPEDENROLLMENT,TOTALENROLLMENT,AMT_ENROLLMENT,AMT_SPED,AMT_ELL,AMT_ASPECR,AMT_TITLE,AMT_SPECIALTY,AMT_PPFM,AMT_STABILIZATION,AMT_SECURITY,AMT_ATRISK_ENROLLMENT,AMT_ATRISK_SPED,AMT_ATRISK_ELL,AMT_ATRISK_SPECIALTY,AMT_ATRISK_ASPECR,AMT_ATRISK_STABILIZATION,AMT_ATRISK_FLEX,AMT_ATRISK,AMT_TOTAL
249,Hendley ES,-76.99918485,38.82898558,Elementary,es,1,8,FALSE,2020,0.98,333,,,,339,3602471.596,737151.76,0,53127.8,206233.69,15363.21429,0,0,142677,622773.58,,,,,,42000,678093.58,5435118.64
251,Houston ES,-76.92994765,38.90541499,Elementary,es,5,7,FALSE,2020,0.82,210,,,,256,2656652.358,1253337.221,109114.2762,47515.4,146157.27,0,0,0,108165.6,340961.9573,,,,,,15000,414049.8754,4734992
252,Hyde-Addison ES,-77.06453782,38.90801923,Elementary,es,2,2,FALSE,2020,0.11,40,,,,371,3521663.481,381899.9667,218228.5524,0,8000,0,0,0,108165.6,85884.4,,,,,,1950,87834.4,4325792
950,Inspiring Youth Program,-76.97637892,38.88343057,Alternative,other,9,7,FALSE,2020,NA,NA,,,,32,444947.4813,600128.5191,9919.479654,0,1000,70880,0,0,0,0,,,,,,,0,1126875.48
339,J.O. Wilson ES,-76.99658902,38.90275767,Elementary,es,4,6,FALSE,2020,0.5,233,,,,469,4545194.738,1303464.917,109114.2762,34795.8,269017.69,0,0,0,108165.6,345979.64,,,,,,17000,476753.1288,6846506.15
254,Janney ES,-77.08099483,38.94755009,Elementary,es,5,3,FALSE,2020,0.03,21,,,,743,5878797.247,709242.7953,109114.2762,0,18400,0,859597.8669,0,108165.6,0,,,,,,3000,46882.21426,7730200
433,Jefferson Middle School Academy,-77.02291066,38.8798706,Middle,ms,7,6,FALSE,2020,0.64,224,,,,349,3133483.529,1303464.917,14879.21948,18332.9,162278.69,0,0,0,295048.1,293446.7789,,,,,,34200,472512.6442,5400000
416,Johnson MS,-76.98370368,38.85133657,Middle,ms,7,8,TRUE,2020,0.91,269,,,,295,2833179.338,1208011.491,0,0,123153.22,0,0,0,249079.28,321953.4257,,,,,,54250,589918.2408,5003341.57
421,Kelly Miller MS,-76.93245507,38.89331503,Middle,ms,7,7,TRUE,2020,0.72,393,,,,548,4443106.113,1761337.325,109114.2762,0,186903.12,0,0,0,388291.54,578541.0751,,,,,,74550,863928.5857,7752680.96
257,Ketcham ES,-76.98362116,38.86604236,Elementary,es,3,8,TRUE,2020,0.9,278,,,,310,3031074.34,654685.6572,24798.69914,41528.9,161312.78,15363.21429,0,0,54082.8,375641.4386,,,,,,18900,569340.5096,4552186.9
272,Key ES,-77.10052732,38.9268015,Elementary,es,4,3,FALSE,2020,0.04,17,,,,409,3882265.147,491014.2429,109114.2762,0,10425,0,0,0,54082.8,35732.91431,,,,,,1950,37682.91431,4584584.38
259,Kimball ES,-76.95757271,38.88308276,Elementary,es,3,7,TRUE,2020,0.83,314,,,,379,3410719.985,798202.5598,0,53126.9,168557.09,15363.21429,0,0,54082.8,355533.9935,,,,,,29100,636964.7707,5137017.32
344,"King, M.L. ES",-76.99823899,38.84244285,Elementary,es,1,8,TRUE,2020,0.91,253,,,,279,3373425.477,545571.381,14879.21948,41528.9,178216.16,0,0,0,57070.8,341808.9586,,,,,,21600,513922.3326,4724614.27
417,Kramer MS,-76.98017131,38.87128607,Middle,ms,7,8,TRUE,2020,0.93,207,,,,224,2455566.148,1256074.968,9919.479654,0,93693.04,0,0,33793.38861,295048.1,117226.7869,,,,,,51800,455289.186,4599384.31
261,Lafayette ES,-77.06803712,38.96662722,Elementary,es,4,4,FALSE,2020,0.04,33,,,,931,6898758.146,1085236.365,327342.8286,0,20400,0,985000,0,108165.6,0,,,,,,3750,72463.38,9497366.32
262,Langdon EC,-76.97708186,38.92470383,Elementary,es,6,5,FALSE,2020,0.6,219,,,,368,3443498.906,792296.1627,109114.2762,46393.8,178222.37,0,0,0,54082.8,422588.5358,,,,,,8200,435174.685,5058783
370,Langley ES,-77.00589039,38.91516256,Elementary,es,2,5,FALSE,2020,0.63,193,,,,308,3084604.503,1854726.531,109114.2762,41528.9,144409.39,134050,0,0,54082.8,282068.5158,,,,,,20700,381622.6003,5804139
264,LaSalle-Backus EC,-76.99988254,38.95997181,Education Campus,campus,6,4,TRUE,2020,0.59,216,,,,365,3708254.885,1591172.249,982028.4858,41529.8,198023.48,0,0,0,108165.6,389605.96,,,,,,38850,432775.96,7061950.46
266,Leckie EC,-77.01289191,38.82819645,Education Campus,campus,6,8,FALSE,2020,0.5,260,,,,519,5232338.023,1125545.388,44637.65844,63978.5,305027.73,0,0,0,108165.6,289585.1,,,,,,31800,506945.1,7386638
271,Ludlow-Taylor ES,-76.99649249,38.89874381,Elementary,es,1,6,FALSE,2020,0.3,138,,,,452,4209988.63,1584592.325,109114.2762,127581.6,131652.05,0,0,0,54082.8,170054.2163,,,,,,2100,174909.3184,6391921
884,Luke Moore Alternative HS,-76.99231633,38.93227605,High,hs,8,5,FALSE,2020,0,0,,,,269,2642901.928,982028.4858,109114.2762,0,84329.05,0,0,0,311349.1,0,,,,,,,0,4129722.84
420,MacFarland MS,-77.0273425,38.9439462,Middle,ms,7,4,FALSE,2020,0.7,358,,,,513,3875124.315,1309371.314,1200257.038,0,63749.91,0,0,0,362651.6,726059.8177,,,,,,13750,786210.6628,7597364.84
308,Malcolm X ES @ Green,-76.98339858,38.84164506,Elementary,es,3,8,TRUE,2020,0.9,216,,,,239,2492281.798,791708.8981,0,0,138912.96,15363.21429,0,0,54082.8,446649.78,,,,,,18000,473270.9294,3965620.6
273,Mann ES,-77.08782619,38.93429197,Elementary,es,5,3,FALSE,2020,0.03,13,,,,407,3889021.265,381899.9667,218228.5524,0,9975,0,0,0,54082.8,27392.33623,,,,,,1350,28742.33623,4581949.92
284,Marie Reed ES,-77.04052995,38.91916731,Elementary,es,5,1,FALSE,2020,0.37,167,,,,453,4531931.287,1146960.691,1418485.591,81189.6,252609.67,59608.04032,0,0,108165.6,277654.0181,,,,,,4200,285191.0308,7884141.51
274,Maury ES,-76.9886575,38.89218486,Elementary,es,5,6,FALSE,2020,0.15,64,,,,413,3996936.39,494227.0154,109114.2762,0,10175,0,0,0,54082.8,137404.5882,,,,,,2550,139954.5882,4804490.07
435,McKinley MS,-77.00412244,38.91521979,Middle,ms,8,5,FALSE,2020,0.63,143,,,,227,2286388.033,1290477.594,44637.65844,0,80969.33,0,0,0,227444.6,272269.4115,,,,,,38150,313272.7147,4243189.93
458,McKinley Technology HS,-77.00488219,38.9152101,High,hs,8,5,FALSE,2020,0.4,269,,,,670,5215371.594,545571.381,109114.2762,0,298302.85,1680585.039,0,0,430255.1,118834.2328,,,,,,1050,591287.7101,8870487.95
280,Miner ES,-76.98290432,38.89737568,Elementary,es,2,6,FALSE,2020,0.72,269,,,,372,3844872.197,1368209.038,109114.2762,53127.8,187398.5,0,0,0,54082.8,182061.9409,,,,,,21900,536676.738,6153481.35
285,Moten ES,-76.98294365,38.85665719,Elementary,es,3,8,TRUE,2020,0.9,280,,,,311,3172933.081,832605.1862,4959.739827,40781.4,210390.12,0,0,238836.9306,54082.8,339612.1721,,,,,,39200,574127.6923,5128716.95
287,Murch ES,-77.07007921,38.95293319,Elementary,es,2,3,FALSE,2020,0.05,33,,,,614,5150811.174,743645.4217,327342.8286,0,14325,0,0,0,108165.6,66883.03563,,,,,,5100,71983.03563,6416273.06
288,Nalle ES,-76.93079651,38.88595408,Elementary,es,6,7,TRUE,2020,0.8,282,,,,354,3478136.712,737151.76,109114.2762,0,186903.12,0,0,0,54082.8,292196.6328,,,,,,24900,618721.6021,5184110.27
993,New North MS,-77.01957825,38.96728422,Middle,ms,8,4,FALSE,2020,0.53,79,,,,150,1791588.138,1092990.818,654685.6572,0,72443.07,125000,0,0,227444.6,171892.94,,,,,,0,173472.94,4137625.224
290,Noyes ES,-76.99184288,38.92517765,Elementary,es,5,5,TRUE,2020,0.73,166,,,,227,2407508.822,1010524.715,109114.2762,41528.9,105773.09,0,0,0,54082.8,275074.0522,,,,,,10000,323680.3962,4052213
291,Boone ES,-76.97448402,38.87179682,Elementary,es,5,8,TRUE,2020,0.8,351,,,,440,3923482.195,846266.0362,9919.479654,0,218307.54,0,0,0,108165.6,563331.0143,,,,,,27300,770710.3493,5876851.2
292,Oyster-Adams Bilingual,-77.04437725,38.9173092,Education Campus,campus,5,3,FALSE,2020,0.12,83,,,,712,6636470.989,1234659.665,982028.4858,0,16925,500000,0,0,189289.8,66203.78467,,,,,,7200,182518.0609,9741892
294,Patterson ES,-77.00848471,38.82696603,Elementary,es,2,8,TRUE,2020,0.89,343,,,,384,3710714.094,1509880.676,0,63978.5,216164.23,0,0,0,54082.8,191581.5133,,,,,,27000,689201.48,6244021.78
295,Payne ES,-76.98419491,38.88513231,Elementary,es,3,6,FALSE,2020,0.59,207,,,,349,3078974.834,1393685.473,44637.65844,81188.9,193172.6,0,0,0,54082.8,338090.3919,,,,,,18600,372418.9746,5218161.24
301,Peabody ES,-76.99985799,38.89289599,Elementary,es,2,6,FALSE,2020,0.14,31,,,,222,2641915.807,218228.5524,0,0,5675,0,0,0,54082.8,66281.1504,,,,,,1000,67281.1504,2987183.31
478,Phelps ACE HS,-76.97189763,38.90199169,High,hs,8,5,FALSE,2020,0.69,186,,,,269,3357871.977,654685.6572,109114.2762,40000,170567.98,0,0,0,295048.1,123635.3421,,,,,,7600,368254.0097,4995542
299,Plummer ES,-76.93993468,38.88723986,Elementary,es,1,7,FALSE,2020,0.82,247,,,,300,2983512.864,1079329.968,109114.2762,57992,210552.73,0,0,112030.4921,54082.8,340791.1438,,,,,,24600,484385.42,5091000.55
300,Powell ES,-77.03122742,38.94153401,Elementary,es,5,4,FALSE,2020,0.5,262,,,,520,4461144.779,872914.2096,1854942.695,110372.1,315692.68,0,0,0,108165.6,274123.1221,,,,,,39550,465074.3161,8188306.38
316,Randle Highlands ES,-76.96435628,38.8700914,Elementary,es,1,7,FALSE,2020,0.64,216,,,,339,3112157.252,545571.381,9919.479654,47515.4,173685.63,15363.21429,0,0,57070.8,398291.9454,,,,,,23100,425702.0329,4386985.19
302,Raymond EC,-77.02643266,38.93581087,Education Campus,campus,6,4,FALSE,2020,0.6,299,,,,495,5145457.025,872914.2096,1636714.143,57992,227815.71,0,0,0,114141.6,499575.1485,,,,,,38700,598814.5123,8653849.2
304,River Terrace SEC,-76.95752,38.89495,Special Education Center,other,6,7,FALSE,2020,0.52,69,,,,132,1886795.578,3294395.098,109114.2762,6734,77761.77,0,0,0,108165.6,130313.4708,,,,,,12250,143935.7785,5626902.1
436,Ron Brown College Preparatory HS,-76.9326919,38.9067948,High,hs,9,7,FALSE,2020,0.92,295,,,,322,4105529.713,1363928.452,109114.2762,50000,100937.35,0,0,0,362651.6,0,,,,,,20700,598357.6085,6690519
459,Roosevelt HS,-77.02777634,38.94360818,High,hs,9,4,TRUE,2020,0.86,588,,,,681,5874698.506,2553633.488,1690669.402,85000,231820.91,0,0,0,657699.7,139648.5491,,,,,,46200,1206477.994,12300000
456,Roosevelt STAY,-77.02777634,38.94360818,STAY,other,9,4,FALSE,2020,NA,NA,,,,631,4277246.55,1091142.762,1200257.038,0,12875,0,0,0,311349.1,0,,,,,,,0,6892870.45
305,Ross ES,-77.03966215,38.91239081,Elementary,es,4,2,FALSE,2020,0.06,11,,,,181,2399206.347,218228.5524,218228.5524,0,4350,0,0,0,54082.8,0,,,,,,150,24865.25861,2918961.51
307,Savoy ES,-76.99360426,38.86285165,Elementary,es,4,8,TRUE,2020,0.9,234,,,,261,2653985.487,491014.2429,9919.479654,29930.9,140545.77,0,0,311342.2209,108165.6,334260.34,,,,,,24000,483900.34,4228804.04
409,School Without Walls @ Francis-Stevens,-77.052321,38.90746917,Education Campus,campus,8,2,FALSE,2020,0.27,135,,,,495,5032838.101,1422915.032,327342.8286,0,11800,0,0,0,108165.6,273733.9084,,,,,,20500,296938.4382,7200000
466,School Without Walls HS,-77.04818647,38.89812379,High,hs,8,2,FALSE,2020,0.18,107,,,,601,4309038.85,503306.2195,19838.95931,0,14775,519436,750200,0,295048.1,234225.2109,,,,,,150,234375.2109,6646018.34
175,School-Within-School @ Goding,-76.99318302,38.89756466,Elementary,es,2,6,FALSE,2020,0.09,27,,,,311,3153761.671,1420920.911,9919.479654,0,7700,0,0,0,54082.8,58251.13865,,,,,,1200,59451.13865,4705836
309,Seaton ES,-77.02488247,38.91061836,Elementary,es,4,6,FALSE,2020,0.52,210,,,,403,3811062.929,1362451.497,982028.4858,53127.8,202370.06,0,0,0,54082.8,277276.8466,,,,,,17100,407688.2579,6872811.83
313,Shepherd ES,-77.03399523,38.98460295,Elementary,es,2,4,FALSE,2020,0.17,65,,,,382,3705410.712,381899.9667,218228.5524,0,8825,16454,0,0,54082.8,29387.69228,,,,,,4350,142851.9685,4527753
315,Simon ES,-77.000195,38.8359802,Elementary,es,4,8,TRUE,2020,0.79,193,,,,246,2599559.977,723490.91,29758.43896,0,132329.34,15363.21429,0,0,54082.8,352326.3768,,,,,,22800,424621.3202,3979206
322,Smothers ES,-76.93846864,38.8935537,Elementary,es,3,7,TRUE,2020,0.8,196,,,,245,2858497.487,976122.0887,109114.2762,41529,119772.54,0,0,0,54082.8,24566.55029,,,,,,16200,388918.9076,4548037.1
427,Sousa MS,-76.95315885,38.88389408,Middle,ms,7,7,FALSE,2020,0.76,188,,,,248,2696361.072,1050833.739,24798.69914,0,109147.56,0,0,0,295048.1,137056.4598,,,,,,52850,412821.68,4589010.85
319,Stanton ES,-76.96849023,38.85927177,Elementary,es,2,8,TRUE,2020,0.92,410,,,,447,3724575.989,1194350.641,0,57992,268024.22,0,0,0,108165.6,721653.4619,,,,,,49700,842310.6,6195419.05
321,Stoddert ES,-77.0790738,38.92304431,Elementary,es,5,3,FALSE,2020,0.08,40,,,,471,4241351.591,381899.9667,654685.6572,0,10950,0,0,0,54082.8,85409.98483,,,,,,1800,87209.98483,5430180
428,Stuart-Hobson MS,-77.00000438,38.89629737,Middle,ms,7,6,FALSE,2020,0.34,166,,,,483,4165745.49,1194350.641,109114.2762,0,94207.73,0,0,0,227444.6,187350.3753,,,,,,34500,365575.2729,6156438.01
324,Takoma EC,-77.02279493,38.97504254,Education Campus,campus,6,4,FALSE,2020,0.5,248,,,,500,4768042.118,1580680.049,982028.4858,86801.3,275947.85,0,0,0,108165.6,407554.2599,,,,,,45500,458016.4869,8259681.89
325,Thomas ES,-76.95211091,38.90127864,Elementary,es,1,7,TRUE,2020,0.86,281,,,,327,3359157.685,1317713.032,49597.39827,41529.8,208648.46,15363.21429,0,0,57070.8,355552.5838,,,,,,24600,575506.86,5624587.25
326,Thomson ES,-77.02843003,38.903496,Elementary,es,4,2,FALSE,2020,0.45,150,,,,336,3328253.601,491014.2429,872914.2096,63978.5,184289.27,14056,0,0,54082.8,196171.4621,,,,,,15600,265169.3568,5273757.98
327,Truesdell EC,-77.02507158,38.95396836,Education Campus,campus,6,4,FALSE,2020,0.65,370,,,,568,5556598.177,1391837.417,1854942.695,63978.5,372641.25,0,0,0,108165.6,221820.3642,,,,,,41400,748702.3006,10096865.94
328,Tubman ES,-77.0294433,38.92919824,Elementary,es,2,1,FALSE,2020,0.64,340,,,,534,4204414.921,1665210.372,1636714.143,64724,258380.29,0,0,0,108165.6,650141.5967,,,,,,24500,681437.6736,8619047
329,Turner ES,-76.98030993,38.84763494,Elementary,es,1,8,TRUE,2020,0.88,439,,,,500,3927330.875,1119638.991,39677.91862,46394,253535.61,29019.21429,0,0,134937.68,860801.0548,,,,,,38850,917204.0509,6467738.34
330,Tyler ES,-76.99204166,38.88108402,Elementary,es,5,6,TRUE,2020,0.4,207,,,,516,4688503.227,1505968.399,109114.2762,40781.4,270759.34,0,0,0,108165.6,388596.3136,,,,,,20250,412979.1871,7136271.43
331,Van Ness ES,-76.99914,38.87675,Elementary,es,1,6,FALSE,2020,0.27,84,,,,315,3223014.756,737151.76,19838.95931,0,45172.42,15363.21429,0,0,54082.8,181922.24,,,,,,850,184452.24,4279076.15
332,Walker-Jones EC,-77.01391586,38.90419176,Education Campus,campus,6,6,TRUE,2020,0.83,310,,,,374,3632648.962,1693706.602,109114.2762,53127.8,233279.1,0,0,0,236038.48,586388.8,,,,,,28800,627588.8,6585504.02
474,Washington Metropolitan HS,-77.01558467,38.92042978,High,hs,9,1,FALSE,2020,NA,NA,,,,136,2361892.083,1262568.629,34718.17879,0,91761.23,10000,0,315406.9388,295048.1,0,,,,,,,0,4371395.16
333,Watkins ES,-76.98999677,38.88346667,Elementary,es,2,6,FALSE,2020,0.29,128,,,,447,3625638.576,600128.5191,19838.95931,64724,10700,0,0,0,108165.6,195408.4767,,,,,,19250,217226.4956,4646422.15
336,West EC,-77.03225306,38.95136708,Education Campus,campus,6,4,FALSE,2020,0.5,170,,,,340,3872392.198,921564.9506,327342.8286,53127.8,182568.95,0,0,0,108165.6,300119.6028,,,,,,16750,320270.533,5785432.86
335,Wheatley EC,-76.98850077,38.90411741,Education Campus,campus,3,5,TRUE,2020,0.81,267,,,,329,3539266.967,1269062.291,218228.5524,41528.9,168074.13,0,0,0,236038.48,329871.4438,,,,,,23100,544765.72,6016965.04
338,Whittier EC,-77.0192386,38.96585694,Education Campus,campus,3,4,FALSE,2020,0.66,226,,,,341,3575815.593,1724196.952,327342.8286,53127.8,132385.21,0,0,0,54082.8,210180.4821,,,,,,16500,443604.7464,6310555.93
463,Wilson HS,-77.0777752,38.95015581,High,hs,8,3,FALSE,2020,0.35,645,,,,1864,13078568.39,3205102.216,872914.2096,85000,90625,0,725000,0,657699.7,0,,,,,,37200,1331147.236,20046056.75
464,"Woodson, H.D. HS",-76.92232214,38.89678282,High,hs,8,7,TRUE,2020,0.81,324,,,,400,5652345.069,2013968.504,24798.69914,60000,611260.4657,0,0,182159.5995,590096.2,0,,,,,,26400,651748.5225,9786377.06
861,Youth Services Center,-76.98858584,38.91213926,Alternative,other,9,5,FALSE,2020,NA,NA,,,,21,938964.0351,709242.7953,9919.479654,0,1300,864788,0,0,0,0,,,,,,,0,2524214.31
202,Aiton ES,-76.93370092,38.89700148,Elementary,es,3,7,TRUE,2021,0.92,205,,,,222,2352278.976,965329.1609,20162.04922,39380,185929.27,0,0,0,55921.76,413800.9999,,,,,,12650.00011,434651,4053652.216
203,Amidon-Bowen ES,-77.0181253,38.87951507,Elementary,es,6,6,TRUE,2021,0.69,231,,,,335,3244304.157,1120289.387,30243.07382,68020,188090.52,0,0,0,55921.76,436162.0005,,,,,,25349.99954,466132,5173000.898
450,Anacostia HS,-76.98307725,38.87008373,High,hs,9,8,TRUE,2021,0.66,246,,,,372,4799289.445,2648592.864,15121.53691,60000,214931.82,0,0,0,615454.3,-901028.0377,,,,,,10724.99975,508837,8862226.966
452,Ballou HS,-77.00097526,38.83938233,High,hs,9,8,TRUE,2021,0.83,497,,,,599,6921344.979,2770141.932,110891.2707,65000,368238.18,0,0,374154.2142,732137.76,-898514.1943,,,,,,44625.0002,1084237,12426145.34
462,Ballou STAY,-77.00097526,38.83938233,STAY,other,10,8,FALSE,2021,NA,NA,,,,514,3776852.051,1556736.771,20162.04922,0,12300,0,0,0,188124.16,0,,,,,,0,0,5554175.031
204,Bancroft ES,-77.04055344,38.93431802,Elementary,es,5,1,FALSE,2021,0.35,226,,,,655,5193980.508,1575231.15,2251236.571,68020,281186.87,0,0,0,111843.52,431901,,,,,,18150,454571,9936069.619
1058,Bard Early College HS,-76.937615,38.879068,High,hs,10,7,FALSE,2021,0.48,157,,,,330,2573531.693,388119.4474,25202.56152,0,54277.76,0,0,0,188124.16,344887,,,,,,18152,363039,3592294.622
205,Barnard ES,-77.01777708,38.94823061,Elementary,es,4,4,FALSE,2021,0.46,303,,,,657,5528415.796,1309379.653,1940597.237,168260,423063.63,0,0,0,111843.52,331245.9997,,,,,,22275.00034,532381,10013940.84
206,Beers ES,-76.95560475,38.86434951,Elementary,es,2,7,FALSE,2021,0.54,258,,,,482,4165674.618,1778891.801,5040.512304,71600,264794.98,0,0,0,55921.76,488301.0001,,,,,,31524.99986,524986,6866909.671
402,Benjamin Banneker HS,-77.02397697,38.92383242,High,hs,10,1,FALSE,2021,0.23,134,,,,577,4571372.034,221782.5414,25202.56152,0,112406.34,690480,14517.58279,0,167765.28,309680,,,,,,174.9999902,309855,6113381.34
212,Brent ES,-77.00145985,38.88480087,Elementary,es,4,6,FALSE,2021,0.06,26,,,,452,4280863.097,609901.9888,110891.2707,0,10925,0,0,0,55921.76,57320.99989,,,,,,2800.000107,60121,5128624.116
213,Brightwood Education Campus,-77.03068885,38.96053539,Education Campus,campus,6,4,FALSE,2021,0.49,327,,,,663,5780671.523,1797013.691,3360149.278,82340,265294.95,0,0,0,167765.28,617858.0006,,,,,,49399.99936,673798,12127032.72
347,Brookland MS,-76.99182,38.93741,Middle,ms,7,5,FALSE,2021,0.43,172,,,,401,3598919.124,1464339.879,221782.5414,0,156394.38,200000,0,0,244045.92,354308.9999,,,,,,39975.00006,397724,6283205.845
404,Browne EC,-76.97066706,38.90259855,Education Campus,campus,7,5,TRUE,2021,0.64,304,,,,475,4853455.211,1642053.465,443565.0828,39380,201906.61,0,0,0,167765.28,424103.3645,,,,,,38625.00016,663574,8011699.649
296,Bruce-Monroe ES @ Park View,-77.02118567,38.93441376,Elementary,es,5,1,FALSE,2021,0.46,214,,,,467,4313177.754,776238.8948,1918562.759,0,204915.63,0,0,0,55921.76,426136.9998,,,,,,14025.00018,494842,7763658.798
219,Bunker Hill ES,-76.98499564,38.94201213,Elementary,es,1,5,FALSE,2021,0.5,124,,,,247,2604275.655,1032151.476,221782.5414,39380,113961.85,0,0,0,55921.76,234421.0002,,,,,,10449.99979,247351,4314824.283
220,Burroughs ES,-76.97845637,38.93350233,Elementary,es,3,5,FALSE,2021,0.44,124,,,,284,3044572.724,1198488.382,166336.906,68020,152109.25,0,0,0,55921.76,207681.0002,,,,,,8549.999822,218711,4904160.022
221,Burrville ES,-76.92445918,38.90056543,Elementary,es,3,7,FALSE,2021,0.65,203,,,,313,3131207.201,554456.3534,10081.02461,53700,149053.11,0,0,0,111843.52,404222,,,,,,7425,415707,4426048.209
247,C.W. Harris ES,-76.9261155,38.8835985,Elementary,es,3,7,TRUE,2021,0.67,179,,,,267,2656895.696,1242557.338,10081.02461,0,101807.98,0,0,0,111843.52,277988.7292,,,,,,21450.00013,413910,4537095.558
360,Cap Hill Montessori @ Logan,-77.0025627,38.89852997,Education Campus,campus,7,6,FALSE,2021,0.19,63,,,,339,4260965.096,665347.6241,110891.2707,0,8125,0,0,0,167765.28,65127.99989,,,,,,8550.000114,145678,5358772.27
454,Cardozo EC,-77.02847079,38.9221722,Education Campus,ec2,8,1,TRUE,2021,0.83,608,,,,736,7336661.153,3857739.044,2104467.958,70000,389954.89,0,0,0,676216,577781.6285,,,,,,58125.00152,1335907,15770946.04
224,Cleveland ES,-77.02270718,38.91514495,Elementary,es,5,1,FALSE,2021,0.45,137,,,,307,3622059.862,1253934.018,443565.0828,68020,162073.43,0,0,0,55921.76,65120.09425,,,,,,14574.99972,248772,5854346.153
442,Columbia Heights EC (CHEC),-77.03585831,38.92954443,Education Campus ,ec2,10,1,FALSE,2021,0.57,866,,,,1520,10526737.05,3249258.008,3920331.06,85000,506820.58,360000,0,0,676216,1093521.934,,,,,,67274.99861,1917493,21241855.7
455,Coolidge HS,-77.01957825,38.96728422,High,hs,8,4,TRUE,2021,0.59,330,,,,557,6385874.881,1927080.722,823517.6427,65000,476737.3553,250000,0,0,376248.32,-1313891.467,,,,,,12100.00026,698075,11002533.92
405,Deal MS,-77.07519907,38.95289641,Middle,ms,7,3,FALSE,2021,0.1,146,,,,1510,10858465.96,2598480.768,665347.6241,0,36450,0,969825.3256,0,391452.32,305428.0003,,,,,,32174.99966,337603,15857625
349,Dorothy Height ES,-77.03087,38.94452,Elementary,es,6,4,FALSE,2021,0.4,199,,,,492,4990749.401,1364825.288,1552477.79,0,206215.31,0,0,0,111843.52,68177.0002,,,,,,15399.9998,460157,8686268.309
231,Drew ES,-76.91992701,38.89599364,Elementary,es,3,7,TRUE,2021,0.72,165,,,,229,2623615.808,787615.5749,55445.63534,39380,130014.75,0,0,0,55921.76,200672.0004,,,,,,17224.99962,342157,4034150.528
467,Dunbar HS,-77.01469386,38.90852322,High,hs,8,5,TRUE,2021,0.85,546,,,,646,6187580.041,2100535.327,110891.2707,70000,325730.08,0,0,121537.1078,488091.84,-299011.396,,,,,,52125.00002,1192542,10596907.67
457,Eastern HS,-76.97968429,38.89040233,High,hs,8,6,FALSE,2021,0.67,539,,,,802,6964960.159,3431949.457,221782.5414,65000,369257.8,0,0,0,488091.84,-256930.3617,,,,,,22425,1181355,12722396.8
232,Eaton ES,-77.06582114,38.93272674,Elementary,es,4,3,FALSE,2021,0.04,18,,,,464,4145073.613,643313.1465,332673.8121,0,11675,0,0,0,167765.28,38472.00007,,,,,,3149.999934,41622,5342122.852
407,Eliot-Hine MS,-76.97897792,38.89243116,Middle,ms,7,6,TRUE,2021,0.61,177,,,,289,2992413.483,1490633.338,25202.56152,0,113071.84,0,0,0,299967.68,102939.9802,,,,,,38999.99986,409286,5330574.902
471,Ellington School of the Arts,-77.07030757,38.91344604,High,hs,10,2,FALSE,2021,0.32,178,,,,558,5527708.185,665347.6241,45364.61074,0,13950,1921348.19,0,0,355889.44,-586034.3234,,,,,,20580,411598,8941206.05
318,Excel Academy,-76.995355,38.859762,Education Campus,campus,2,8,FALSE,2021,0.73,337,,,,462,4666921.11,1464339.879,10081.02461,82340,236560.46,0,0,0,111843.52,657355.9998,,,,,,32825.00018,696921,7269006.993
238,Garfield ES,-76.97080478,38.85173304,Elementary,es,1,8,TRUE,2021,0.79,226,,,,286,2614233.453,1087597.112,10081.02461,53700,152975.7,0,0,0,55921.76,433525.9999,,,,,,26325.00012,468891,4443400.049
239,Garrison ES,-77.02861256,38.91390096,Elementary,es,6,2,FALSE,2021,0.41,124,,,,304,3197546.929,1143042.747,499010.7181,53700,154708.6,0,0,0,55921.76,226500.9999,,,,,,4050.000052,233031,5336961.754
227,H.D. Cooke ES,-77.03881058,38.92394275,Elementary,es,6,1,TRUE,2021,0.51,205,,,,401,3857045.733,1187111.702,1108912.707,0,176322.75,0,0,0,55921.76,403910.3647,,,,,,10575,474031,6859345.653
246,Hardy MS,-77.0686139,38.9155087,Middle,ms,7,2,FALSE,2021,0.19,94,,,,505,4484219.732,1464339.879,110891.2707,0,11850,0,0,0,244045.92,124526,,,,,,15074.99996,217361,6532707.802
413,Hart MS,-76.99717875,38.83773754,Middle,ms,9,8,TRUE,2021,0.68,307,,,,453,3971173.519,1801272.672,35283.58613,53700,199740.48,0,0,0,367238.58,433011.2527,,,,,,64124.9981,656191,7084599.837
258,Hearst ES,-77.07195522,38.94072231,Elementary,es,4,3,FALSE,2021,0.07,24,,,,356,3402146.647,1087597.112,443565.0828,0,8500,0,0,0,55921.76,52170.99989,,,,,,3325.000115,55496,5053226.601
249,Hendley ES,-76.99918485,38.82898558,Elementary,es,1,8,FALSE,2021,0.9,308,,,,341,3630780.785,776238.8948,10081.02461,68020,182868.26,0,0,0,111843.52,593238.0002,,,,,,38624.99978,644183,5424015.485
